FECHA;LATITUD;LONGITUD;PEATONES
2021-02-04 21:00:00;40,42107227;-3,70049043;47.0
2021-02-04 21:00:00;40,42200905;-3,700891722;1.833
2021-02-04 21:00:00;40,42380314;-3,707379398;285.0
2021-02-04 21:00:00;40,42479893;-3,712094845;48.0
2021-02-04 21:00:00;40,42695341;-3,69448847;85.0
2021-02-04 21:00:00;40,43046926;-3,713297939;1.296
2021-02-04 22:00:00;40,405367;-3,701798;234.0
2021-02-04 22:00:00;40,409118;-3,692441;625.0
2021-02-04 22:00:00;40,41110888;-3,696471467;67.0
2021-02-04 22:00:00;40,41289138;-3,707464267;715.0
2021-02-04 22:00:00;40,41338702;-3,697740186;30.0
2021-02-04 22:00:00;40,41373441;-3,723947718;98.0
2021-02-04 22:00:00;40,415111;-3,713569;139.0
2021-02-04 22:00:00;40,41637598;-3,706029098;107.0
2021-02-04 22:00:00;40,41664098;-3,701246554;210.0
2021-02-04 22:00:00;40,418256;-3,697732;301.0
2021-02-04 22:00:00;40,41990798;-3,692363251;77.0
2021-02-04 22:00:00;40,42015321;-3,70435898;350.0
2021-02-04 22:00:00;40,4202703;-3,704325575;648.0
2021-02-04 22:00:00;40,42107227;-3,70049043;28.0
2021-02-04 22:00:00;40,42200905;-3,700891722;1.105
2021-02-04 22:00:00;40,42380314;-3,707379398;142.0
2021-02-04 22:00:00;40,42479893;-3,712094845;496.0
2021-02-04 22:00:00;40,42695341;-3,69448847;190.0
2021-02-04 22:00:00;40,43046926;-3,713297939;832.0
2021-02-04 23:00:00;40,405367;-3,701798;131.0
2021-02-04 23:00:00;40,409118;-3,692441;557.0
2021-02-04 23:00:00;40,41110888;-3,696471467;34.0
2021-02-04 23:00:00;40,41289138;-3,707464267;77.0
2021-02-04 23:00:00;40,41338702;-3,697740186;5.0
2021-02-04 23:00:00;40,41373441;-3,723947718;33.0
2021-02-04 23:00:00;40,415111;-3,713569;159.0
2021-02-04 23:00:00;40,41637598;-3,706029098;12.0
2021-02-04 23:00:00;40,41664098;-3,701246554;76.0
2021-02-04 23:00:00;40,418256;-3,697732;154.0
2021-02-04 23:00:00;40,41990798;-3,692363251;77.0
2021-02-04 23:00:00;40,42015321;-3,70435898;35.0
2021-02-04 23:00:00;40,4202703;-3,704325575;72.0
2021-02-04 23:00:00;40,42107227;-3,70049043;59.0
2021-02-04 23:00:00;40,42200905;-3,700891722;264.0
2021-02-04 23:00:00;40,42380314;-3,707379398;4.0
2021-02-04 23:00:00;40,42479893;-3,712094845;207.0
2021-02-04 23:00:00;40,42695341;-3,69448847;65.0
2021-02-04 23:00:00;40,43046926;-3,713297939;350.0
2021-02-05 00:00:00;40,405367;-3,701798;110.0
2021-02-05 00:00:00;40,409118;-3,692441;251.0
2021-02-05 00:00:00;40,41110888;-3,696471467;44.0
2021-02-05 00:00:00;40,41289138;-3,707464267;59.0
2021-02-05 00:00:00;40,41338702;-3,697740186;37.0
2021-02-05 00:00:00;40,41373441;-3,723947718;13.0
2021-02-05 00:00:00;40,415111;-3,713569;45.0
2021-02-05 00:00:00;40,41637598;-3,706029098;4.0
2021-02-05 00:00:00;40,41664098;-3,701246554;39.0
2021-02-05 00:00:00;40,418256;-3,697732;89.0
2021-02-05 00:00:00;40,41990798;-3,692363251;45.0
2021-02-05 00:00:00;40,42015321;-3,70435898;9.0
2021-02-05 00:00:00;40,4202703;-3,704325575;15.0
2021-02-05 00:00:00;40,42107227;-3,70049043;46.0
2021-02-05 00:00:00;40,42200905;-3,700891722;204.0
2021-02-05 00:00:00;40,42380314;-3,707379398;2.0
2021-02-05 00:00:00;40,42479893;-3,712094845;223.0
2021-02-05 00:00:00;40,42695341;-3,69448847;70.0
2021-02-05 00:00:00;40,43046926;-3,713297939;140.0
2021-02-05 01:00:00;40,405367;-3,701798;82.0
2021-02-05 01:00:00;40,409118;-3,692441;54.0
2021-02-05 01:00:00;40,41110888;-3,696471467;15.0
2021-02-05 01:00:00;40,41289138;-3,707464267;5.0
2021-02-05 01:00:00;40,41338702;-3,697740186;7.0
2021-02-05 01:00:00;40,41373441;-3,723947718;1.0
2021-02-05 01:00:00;40,415111;-3,713569;2.0
2021-02-05 01:00:00;40,41637598;-3,706029098;5.0
2021-02-05 01:00:00;40,41664098;-3,701246554;36.0
2021-02-05 01:00:00;40,418256;-3,697732;180.0
2021-02-05 01:00:00;40,41990798;-3,692363251;70.0
2021-02-05 01:00:00;40,42015321;-3,70435898;10.0
2021-02-05 01:00:00;40,4202703;-3,704325575;12.0
2021-02-05 01:00:00;40,42107227;-3,70049043;4.0
2021-02-05 01:00:00;40,42200905;-3,700891722;176.0
2021-02-05 01:00:00;40,42380314;-3,707379398;18.0
2021-02-05 01:00:00;40,42479893;-3,712094845;76.0
2021-02-05 01:00:00;40,42695341;-3,69448847;37.0
2021-02-05 01:00:00;40,43046926;-3,713297939;13.0
2021-02-05 02:00:00;40,405367;-3,701798;88.0
2021-02-05 02:00:00;40,409118;-3,692441;16.0
2021-02-05 02:00:00;40,41110888;-3,696471467;6.0
2021-02-05 02:00:00;40,41289138;-3,707464267;12.0
2021-02-05 02:00:00;40,41338702;-3,697740186;12.0
2021-02-05 02:00:00;40,41373441;-3,723947718;7.0
2021-02-05 02:00:00;40,415111;-3,713569;3.0
2021-02-05 02:00:00;40,41637598;-3,706029098;1.0
2021-02-05 02:00:00;40,41664098;-3,701246554;37.0
2021-02-05 02:00:00;40,418256;-3,697732;111.0
2021-02-05 02:00:00;40,41990798;-3,692363251;52.0
2021-02-05 02:00:00;40,42015321;-3,70435898;3.0
2021-02-05 02:00:00;40,4202703;-3,704325575;5.0
2021-02-05 02:00:00;40,42107227;-3,70049043;4.0
2021-02-05 02:00:00;40,42200905;-3,700891722;198.0
2021-02-05 02:00:00;40,42380314;-3,707379398;5.0
2021-02-05 02:00:00;40,42479893;-3,712094845;10.0
2021-02-05 02:00:00;40,42695341;-3,69448847;42.0
2021-02-05 02:00:00;40,43046926;-3,713297939;4.0
2021-02-05 03:00:00;40,405367;-3,701798;86.0
2021-02-05 03:00:00;40,409118;-3,692441;13.0
2021-02-05 03:00:00;40,41110888;-3,696471467;1.0
2021-02-05 03:00:00;40,41289138;-3,707464267;26.0
2021-02-05 03:00:00;40,41338702;-3,697740186;28.0
2021-02-05 03:00:00;40,41373441;-3,723947718;6.0
2021-02-05 03:00:00;40,415111;-3,713569;7.0
2021-02-05 03:00:00;40,41637598;-3,706029098;3.0
2021-02-05 03:00:00;40,41664098;-3,701246554;58.0
2021-02-05 03:00:00;40,418256;-3,697732;150.0
2021-02-05 03:00:00;40,41990798;-3,692363251;59.0
2021-02-05 03:00:00;40,42015321;-3,70435898;5.0
2021-02-05 03:00:00;40,4202703;-3,704325575;2.0
2021-02-05 03:00:00;40,42107227;-3,70049043;1.0
2021-02-05 03:00:00;40,42200905;-3,700891722;296.0
2021-02-05 03:00:00;40,42380314;-3,707379398;8.0
2021-02-05 03:00:00;40,42479893;-3,712094845;25.0
2021-02-05 03:00:00;40,42695341;-3,69448847;49.0
2021-02-05 03:00:00;40,43046926;-3,713297939;74.0
2021-02-05 04:00:00;40,405367;-3,701798;87.0
2021-02-05 04:00:00;40,409118;-3,692441;5.0
2021-02-05 04:00:00;40,41110888;-3,696471467;8.0
2021-02-05 04:00:00;40,41289138;-3,707464267;4.0
2021-02-05 04:00:00;40,41338702;-3,697740186;7.0
2021-02-05 04:00:00;40,41373441;-3,723947718;8.0
2021-02-05 04:00:00;40,415111;-3,713569;0.0
2021-02-05 04:00:00;40,41637598;-3,706029098;2.0
2021-02-05 04:00:00;40,41664098;-3,701246554;50.0
2021-02-05 04:00:00;40,418256;-3,697732;155.0
2021-02-05 04:00:00;40,41990798;-3,692363251;72.0
2021-02-05 04:00:00;40,42015321;-3,70435898;3.0
2021-02-05 04:00:00;40,4202703;-3,704325575;14.0
2021-02-05 04:00:00;40,42107227;-3,70049043;4.0
2021-02-05 04:00:00;40,42200905;-3,700891722;234.0
2021-02-05 04:00:00;40,42380314;-3,707379398;1.0
2021-02-05 04:00:00;40,42479893;-3,712094845;4.0
2021-02-05 04:00:00;40,42695341;-3,69448847;47.0
2021-02-05 04:00:00;40,43046926;-3,713297939;31.0
2021-02-05 05:00:00;40,405367;-3,701798;89.0
2021-02-05 05:00:00;40,409118;-3,692441;13.0
2021-02-05 05:00:00;40,41110888;-3,696471467;3.0
2021-02-05 05:00:00;40,41289138;-3,707464267;4.0
2021-02-05 05:00:00;40,41338702;-3,697740186;32.0
2021-02-05 05:00:00;40,41373441;-3,723947718;1.0
2021-02-05 05:00:00;40,415111;-3,713569;2.0
2021-02-05 05:00:00;40,41637598;-3,706029098;2.0
2021-02-05 05:00:00;40,41664098;-3,701246554;54.0
2021-02-05 05:00:00;40,418256;-3,697732;122.0
2021-02-05 05:00:00;40,41990798;-3,692363251;50.0
2021-02-05 05:00:00;40,42015321;-3,70435898;6.0
2021-02-05 05:00:00;40,4202703;-3,704325575;4.0
2021-02-05 05:00:00;40,42107227;-3,70049043;1.0
2021-02-05 05:00:00;40,42200905;-3,700891722;164.0
2021-02-05 05:00:00;40,42380314;-3,707379398;1.0
2021-02-05 05:00:00;40,42479893;-3,712094845;1.0
2021-02-05 05:00:00;40,42695341;-3,69448847;45.0
2021-02-05 05:00:00;40,43046926;-3,713297939;8.0
2021-02-05 06:00:00;40,405367;-3,701798;38.0
2021-02-05 06:00:00;40,409118;-3,692441;38.0
2021-02-05 06:00:00;40,41110888;-3,696471467;6.0
2021-02-05 06:00:00;40,41289138;-3,707464267;21.0
2021-02-05 06:00:00;40,41338702;-3,697740186;12.0
2021-02-05 06:00:00;40,41373441;-3,723947718;2.0
2021-02-05 06:00:00;40,415111;-3,713569;1.0
2021-02-05 06:00:00;40,41637598;-3,706029098;8.0
2021-02-05 06:00:00;40,41664098;-3,701246554;53.0
2021-02-05 06:00:00;40,418256;-3,697732;162.0
2021-02-05 06:00:00;40,41990798;-3,692363251;24.0
2021-02-05 06:00:00;40,42015321;-3,70435898;3.0
2021-02-05 06:00:00;40,4202703;-3,704325575;9.0
2021-02-05 06:00:00;40,42107227;-3,70049043;4.0
2021-02-05 06:00:00;40,42200905;-3,700891722;234.0
2021-02-05 06:00:00;40,42380314;-3,707379398;5.0
2021-02-05 06:00:00;40,42479893;-3,712094845;1.0
2021-02-05 06:00:00;40,42695341;-3,69448847;51.0
2021-02-05 06:00:00;40,43046926;-3,713297939;5.0
2021-02-05 07:00:00;40,405367;-3,701798;125.0
2021-02-05 07:00:00;40,409118;-3,692441;90.0
2021-02-05 07:00:00;40,41110888;-3,696471467;19.0
2021-02-05 07:00:00;40,41289138;-3,707464267;150.0
2021-02-05 07:00:00;40,41338702;-3,697740186;5.0
2021-02-05 07:00:00;40,41373441;-3,723947718;9.0
2021-02-05 07:00:00;40,415111;-3,713569;7.0
2021-02-05 07:00:00;40,41637598;-3,706029098;6.0
2021-02-05 07:00:00;40,41664098;-3,701246554;66.0
2021-02-05 07:00:00;40,418256;-3,697732;144.0
2021-02-05 07:00:00;40,41990798;-3,692363251;54.0
2021-02-05 07:00:00;40,42015321;-3,70435898;37.0
2021-02-05 07:00:00;40,4202703;-3,704325575;43.0
2021-02-05 07:00:00;40,42107227;-3,70049043;18.0
2021-02-05 07:00:00;40,42200905;-3,700891722;134.0
2021-02-05 07:00:00;40,42380314;-3,707379398;8.0
2021-02-05 07:00:00;40,42479893;-3,712094845;0.0
2021-02-05 07:00:00;40,42695341;-3,69448847;51.0
2021-02-05 07:00:00;40,43046926;-3,713297939;54.0
2021-02-05 08:00:00;40,405367;-3,701798;218.0
2021-02-05 08:00:00;40,409118;-3,692441;337.0
2021-02-05 08:00:00;40,41110888;-3,696471467;18.0
2021-02-05 08:00:00;40,41289138;-3,707464267;196.0
2021-02-05 08:00:00;40,41338702;-3,697740186;9.0
2021-02-05 08:00:00;40,41373441;-3,723947718;67.0
2021-02-05 08:00:00;40,415111;-3,713569;31.0
2021-02-05 08:00:00;40,41637598;-3,706029098;73.0
2021-02-05 08:00:00;40,41664098;-3,701246554;97.0
2021-02-05 08:00:00;40,418256;-3,697732;170.0
2021-02-05 08:00:00;40,41990798;-3,692363251;156.0
2021-02-05 08:00:00;40,42015321;-3,70435898;73.0
2021-02-05 08:00:00;40,4202703;-3,704325575;207.0
2021-02-05 08:00:00;40,42107227;-3,70049043;18.0
2021-02-05 08:00:00;40,42200905;-3,700891722;239.0
2021-02-05 08:00:00;40,42380314;-3,707379398;5.0
2021-02-05 08:00:00;40,42479893;-3,712094845;14.0
2021-02-05 08:00:00;40,42695341;-3,69448847;153.0
2021-02-05 08:00:00;40,43046926;-3,713297939;311.0
2021-02-05 09:00:00;40,405367;-3,701798;159.0
2021-02-05 09:00:00;40,409118;-3,692441;466.0
2021-02-05 09:00:00;40,41110888;-3,696471467;92.0
2021-02-05 09:00:00;40,41289138;-3,707464267;317.0
2021-02-05 09:00:00;40,41338702;-3,697740186;19.0
2021-02-05 09:00:00;40,41373441;-3,723947718;109.0
2021-02-05 09:00:00;40,415111;-3,713569;62.0
2021-02-05 09:00:00;40,41637598;-3,706029098;73.0
2021-02-05 09:00:00;40,41664098;-3,701246554;48.0
2021-02-05 09:00:00;40,418256;-3,697732;141.0
2021-02-05 09:00:00;40,41990798;-3,692363251;259.0
2021-02-05 09:00:00;40,42015321;-3,70435898;108.0
2021-02-05 09:00:00;40,4202703;-3,704325575;177.0
2021-02-05 09:00:00;40,42107227;-3,70049043;20.0
2021-02-05 09:00:00;40,42200905;-3,700891722;582.0
2021-02-05 09:00:00;40,42380314;-3,707379398;8.0
2021-02-05 09:00:00;40,42479893;-3,712094845;91.0
2021-02-05 09:00:00;40,42695341;-3,69448847;253.0
2021-02-05 09:00:00;40,43046926;-3,713297939;503.0
2021-02-05 10:00:00;40,405367;-3,701798;152.0
2021-02-05 10:00:00;40,409118;-3,692441;219.0
2021-02-05 10:00:00;40,41110888;-3,696471467;7.0
2021-02-05 10:00:00;40,41289138;-3,707464267;346.0
2021-02-05 10:00:00;40,41338702;-3,697740186;53.0
2021-02-05 10:00:00;40,41373441;-3,723947718;163.0
2021-02-05 10:00:00;40,415111;-3,713569;44.0
2021-02-05 10:00:00;40,41637598;-3,706029098;154.0
2021-02-05 10:00:00;40,41664098;-3,701246554;163.0
2021-02-05 10:00:00;40,418256;-3,697732;107.0
2021-02-05 10:00:00;40,41990798;-3,692363251;181.0
2021-02-05 10:00:00;40,42015321;-3,70435898;181.0
2021-02-05 10:00:00;40,4202703;-3,704325575;313.0
2021-02-05 10:00:00;40,42107227;-3,70049043;14.0
2021-02-05 10:00:00;40,42200905;-3,700891722;546.0
2021-02-05 10:00:00;40,42380314;-3,707379398;31.0
2021-02-05 10:00:00;40,42479893;-3,712094845;148.0
2021-02-05 10:00:00;40,42695341;-3,69448847;332.0
2021-02-05 10:00:00;40,43046926;-3,713297939;498.0
2021-02-05 11:00:00;40,405367;-3,701798;261.0
2021-02-05 11:00:00;40,409118;-3,692441;228.0
2021-02-05 11:00:00;40,41110888;-3,696471467;211.0
2021-02-05 11:00:00;40,41289138;-3,707464267;514.0
2021-02-05 11:00:00;40,41338702;-3,697740186;70.0
2021-02-05 11:00:00;40,41373441;-3,723947718;177.0
2021-02-05 11:00:00;40,415111;-3,713569;185.0
2021-02-05 11:00:00;40,41637598;-3,706029098;180.0
2021-02-05 11:00:00;40,41664098;-3,701246554;194.0
2021-02-05 11:00:00;40,418256;-3,697732;219.0
2021-02-05 11:00:00;40,41990798;-3,692363251;166.0
2021-02-05 11:00:00;40,42015321;-3,70435898;367.0
2021-02-05 11:00:00;40,4202703;-3,704325575;547.0
2021-02-05 11:00:00;40,42107227;-3,70049043;29.0
2021-02-05 11:00:00;40,42200905;-3,700891722;853.0
2021-02-05 11:00:00;40,42380314;-3,707379398;27.0
2021-02-05 11:00:00;40,42479893;-3,712094845;158.0
2021-02-05 11:00:00;40,42695341;-3,69448847;305.0
2021-02-05 11:00:00;40,43046926;-3,713297939;279.0
2021-02-05 12:00:00;40,405367;-3,701798;355.0
2021-02-05 12:00:00;40,409118;-3,692441;276.0
2021-02-05 12:00:00;40,41110888;-3,696471467;188.0
2021-02-05 12:00:00;40,41289138;-3,707464267;669.0
2021-02-05 12:00:00;40,41338702;-3,697740186;92.0
2021-02-05 12:00:00;40,41373441;-3,723947718;222.0
2021-02-05 12:00:00;40,415111;-3,713569;115.0
2021-02-05 12:00:00;40,41637598;-3,706029098;174.0
2021-02-05 12:00:00;40,41664098;-3,701246554;205.0
2021-02-05 12:00:00;40,418256;-3,697732;202.0
2021-02-05 12:00:00;40,41990798;-3,692363251;142.0
2021-02-05 12:00:00;40,42015321;-3,70435898;523.0
2021-02-05 12:00:00;40,4202703;-3,704325575;801.0
2021-02-05 12:00:00;40,42107227;-3,70049043;217.0
2021-02-05 12:00:00;40,42200905;-3,700891722;1.076
2021-02-05 12:00:00;40,42380314;-3,707379398;39.0
2021-02-05 12:00:00;40,42479893;-3,712094845;186.0
2021-02-05 12:00:00;40,42695341;-3,69448847;331.0
2021-02-05 12:00:00;40,43046926;-3,713297939;435.0
2021-02-05 13:00:00;40,405367;-3,701798;55.0
2021-02-05 13:00:00;40,409118;-3,692441;473.0
2021-02-05 13:00:00;40,41110888;-3,696471467;77.0
2021-02-05 13:00:00;40,41289138;-3,707464267;864.0
2021-02-05 13:00:00;40,41338702;-3,697740186;63.0
2021-02-05 13:00:00;40,41373441;-3,723947718;283.0
2021-02-05 13:00:00;40,415111;-3,713569;104.0
2021-02-05 13:00:00;40,41637598;-3,706029098;244.0
2021-02-05 13:00:00;40,41664098;-3,701246554;383.0
2021-02-05 13:00:00;40,418256;-3,697732;92.0
2021-02-05 13:00:00;40,41990798;-3,692363251;109.0
2021-02-05 13:00:00;40,42015321;-3,70435898;694.0
2021-02-05 13:00:00;40,4202703;-3,704325575;1.012
2021-02-05 13:00:00;40,42107227;-3,70049043;199.0
2021-02-05 13:00:00;40,42200905;-3,700891722;1.892
2021-02-05 13:00:00;40,42380314;-3,707379398;129.0
2021-02-05 13:00:00;40,42479893;-3,712094845;258.0
2021-02-05 13:00:00;40,42695341;-3,69448847;446.0
2021-02-05 13:00:00;40,43046926;-3,713297939;631.0
2021-02-05 14:00:00;40,405367;-3,701798;379.0
2021-02-05 14:00:00;40,409118;-3,692441;207.0
2021-02-05 14:00:00;40,41110888;-3,696471467;236.0
2021-02-05 14:00:00;40,41289138;-3,707464267;776.0
2021-02-05 14:00:00;40,41338702;-3,697740186;85.0
2021-02-05 14:00:00;40,41373441;-3,723947718;201.0
2021-02-05 14:00:00;40,415111;-3,713569;157.0
2021-02-05 14:00:00;40,41637598;-3,706029098;165.0
2021-02-05 14:00:00;40,41664098;-3,701246554;174.0
2021-02-05 14:00:00;40,418256;-3,697732;294.0
2021-02-05 14:00:00;40,41990798;-3,692363251;237.0
2021-02-05 14:00:00;40,42015321;-3,70435898;783.0
2021-02-05 14:00:00;40,4202703;-3,704325575;1.22
2021-02-05 14:00:00;40,42107227;-3,70049043;116.0
2021-02-05 14:00:00;40,42200905;-3,700891722;1.695
2021-02-05 14:00:00;40,42380314;-3,707379398;96.0
2021-02-05 14:00:00;40,42479893;-3,712094845;222.0
2021-02-05 14:00:00;40,42695341;-3,69448847;325.0
2021-02-05 14:00:00;40,43046926;-3,713297939;405.0
2021-02-05 15:00:00;40,405367;-3,701798;311.0
2021-02-05 15:00:00;40,409118;-3,692441;701.0
2021-02-05 15:00:00;40,41110888;-3,696471467;136.0
2021-02-05 15:00:00;40,41289138;-3,707464267;775.0
2021-02-05 15:00:00;40,41338702;-3,697740186;59.0
2021-02-05 15:00:00;40,41373441;-3,723947718;171.0
2021-02-05 15:00:00;40,415111;-3,713569;149.0
2021-02-05 15:00:00;40,41637598;-3,706029098;135.0
2021-02-05 15:00:00;40,41664098;-3,701246554;358.0
2021-02-05 15:00:00;40,418256;-3,697732;183.0
2021-02-05 15:00:00;40,41990798;-3,692363251;17.0
2021-02-05 15:00:00;40,42015321;-3,70435898;689.0
2021-02-05 15:00:00;40,4202703;-3,704325575;958.0
2021-02-05 15:00:00;40,42107227;-3,70049043;251.0
2021-02-05 15:00:00;40,42200905;-3,700891722;1.372
2021-02-05 15:00:00;40,42380314;-3,707379398;156.0
2021-02-05 15:00:00;40,42479893;-3,712094845;390.0
2021-02-05 15:00:00;40,42695341;-3,69448847;250.0
2021-02-05 15:00:00;40,43046926;-3,713297939;243.0
2021-02-05 16:00:00;40,405367;-3,701798;220.0
2021-02-05 16:00:00;40,409118;-3,692441;345.0
2021-02-05 16:00:00;40,41110888;-3,696471467;136.0
2021-02-05 16:00:00;40,41289138;-3,707464267;624.0
2021-02-05 16:00:00;40,41338702;-3,697740186;41.0
2021-02-05 16:00:00;40,41373441;-3,723947718;159.0
2021-02-05 16:00:00;40,415111;-3,713569;118.0
2021-02-05 16:00:00;40,41637598;-3,706029098;170.0
2021-02-05 16:00:00;40,41664098;-3,701246554;289.0
2021-02-05 16:00:00;40,418256;-3,697732;187.0
2021-02-05 16:00:00;40,41990798;-3,692363251;181.0
2021-02-05 16:00:00;40,42015321;-3,70435898;620.0
2021-02-05 16:00:00;40,4202703;-3,704325575;960.0
2021-02-05 16:00:00;40,42107227;-3,70049043;211.0
2021-02-05 16:00:00;40,42200905;-3,700891722;1.943
2021-02-05 16:00:00;40,42380314;-3,707379398;170.0
2021-02-05 16:00:00;40,42479893;-3,712094845;376.0
2021-02-05 16:00:00;40,42695341;-3,69448847;383.0
2021-02-05 16:00:00;40,43046926;-3,713297939;399.0
2021-02-05 17:00:00;40,405367;-3,701798;341.0
2021-02-05 17:00:00;40,409118;-3,692441;324.0
2021-02-05 17:00:00;40,41110888;-3,696471467;197.0
2021-02-05 17:00:00;40,41289138;-3,707464267;672.0
2021-02-05 17:00:00;40,41338702;-3,697740186;78.0
2021-02-05 17:00:00;40,41373441;-3,723947718;172.0
2021-02-05 17:00:00;40,415111;-3,713569;170.0
2021-02-05 17:00:00;40,41637598;-3,706029098;179.0
2021-02-05 17:00:00;40,41664098;-3,701246554;170.0
2021-02-05 17:00:00;40,418256;-3,697732;232.0
2021-02-05 17:00:00;40,41990798;-3,692363251;97.0
2021-02-05 17:00:00;40,42015321;-3,70435898;813.0
2021-02-05 17:00:00;40,4202703;-3,704325575;1.281
2021-02-05 17:00:00;40,42107227;-3,70049043;158.0
2021-02-05 17:00:00;40,42200905;-3,700891722;2.018
2021-02-05 17:00:00;40,42380314;-3,707379398;191.0
2021-02-05 17:00:00;40,42479893;-3,712094845;235.0
2021-02-05 17:00:00;40,42695341;-3,69448847;241.0
2021-02-05 17:00:00;40,43046926;-3,713297939;298.0
2021-02-05 18:00:00;40,405367;-3,701798;255.0
2021-02-05 18:00:00;40,409118;-3,692441;602.0
2021-02-05 18:00:00;40,41110888;-3,696471467;155.0
2021-02-05 18:00:00;40,41289138;-3,707464267;1.036
2021-02-05 18:00:00;40,41338702;-3,697740186;69.0
2021-02-05 18:00:00;40,41373441;-3,723947718;291.0
2021-02-05 18:00:00;40,415111;-3,713569;134.0
2021-02-05 18:00:00;40,41637598;-3,706029098;259.0
2021-02-05 18:00:00;40,41664098;-3,701246554;413.0
2021-02-05 18:00:00;40,418256;-3,697732;184.0
2021-02-05 18:00:00;40,41990798;-3,692363251;177.0
2021-02-05 18:00:00;40,42015321;-3,70435898;1.134
2021-02-05 18:00:00;40,4202703;-3,704325575;1.683
2021-02-05 18:00:00;40,42107227;-3,70049043;288.0
2021-02-05 18:00:00;40,42200905;-3,700891722;2.739
2021-02-05 18:00:00;40,42380314;-3,707379398;191.0
2021-02-05 18:00:00;40,42479893;-3,712094845;389.0
2021-02-05 18:00:00;40,42695341;-3,69448847;322.0
2021-02-05 18:00:00;40,43046926;-3,713297939;347.0
2021-02-05 19:00:00;40,405367;-3,701798;499.0
2021-02-05 19:00:00;40,409118;-3,692441;491.0
2021-02-05 19:00:00;40,41110888;-3,696471467;296.0
2021-02-05 19:00:00;40,41289138;-3,707464267;1.205
2021-02-05 19:00:00;40,41338702;-3,697740186;29.0
2021-02-05 19:00:00;40,41373441;-3,723947718;367.0
2021-02-05 19:00:00;40,415111;-3,713569;325.0
2021-02-05 19:00:00;40,41637598;-3,706029098;283.0
2021-02-05 19:00:00;40,41664098;-3,701246554;447.0
2021-02-05 19:00:00;40,418256;-3,697732;441.0
2021-02-05 19:00:00;40,41990798;-3,692363251;296.0
2021-02-05 19:00:00;40,42015321;-3,70435898;1.361
2021-02-05 19:00:00;40,4202703;-3,704325575;2.313
2021-02-05 19:00:00;40,42107227;-3,70049043;227.0
2021-02-05 19:00:00;40,42200905;-3,700891722;3.187
2021-02-05 19:00:00;40,42380314;-3,707379398;137.0
2021-02-05 19:00:00;40,42479893;-3,712094845;85.0
2021-02-05 19:00:00;40,42695341;-3,69448847;46.0
2021-02-05 19:00:00;40,43046926;-3,713297939;619.0
2021-02-05 20:00:00;40,405367;-3,701798;489.0
2021-02-05 20:00:00;40,409118;-3,692441;842.0
2021-02-05 20:00:00;40,41110888;-3,696471467;254.0
2021-02-05 20:00:00;40,41289138;-3,707464267;1.228
2021-02-05 20:00:00;40,41338702;-3,697740186;125.0
2021-02-05 20:00:00;40,41373441;-3,723947718;299.0
2021-02-05 20:00:00;40,415111;-3,713569;292.0
2021-02-05 20:00:00;40,41637598;-3,706029098;213.0
2021-02-05 20:00:00;40,41664098;-3,701246554;275.0
2021-02-05 20:00:00;40,418256;-3,697732;467.0
2021-02-05 20:00:00;40,41990798;-3,692363251;175.0
2021-02-05 20:00:00;40,42015321;-3,70435898;1.394
2021-02-05 20:00:00;40,4202703;-3,704325575;2.639
2021-02-05 20:00:00;40,42107227;-3,70049043;503.0
2021-02-05 20:00:00;40,42200905;-3,700891722;2.899
2021-02-05 20:00:00;40,42380314;-3,707379398;298.0
2021-02-05 20:00:00;40,42479893;-3,712094845;750.0
2021-02-05 20:00:00;40,42695341;-3,69448847;474.0
2021-02-05 20:00:00;40,43046926;-3,713297939;323.0
2021-02-05 21:00:00;40,405367;-3,701798;418.0
2021-02-05 21:00:00;40,409118;-3,692441;696.0
2021-02-05 21:00:00;40,41110888;-3,696471467;251.0
2021-02-05 21:00:00;40,41289138;-3,707464267;952.0
2021-02-05 21:00:00;40,41338702;-3,697740186;38.0
2021-02-05 21:00:00;40,41373441;-3,723947718;153.0
2021-02-05 21:00:00;40,415111;-3,713569;141.0
2021-02-05 21:00:00;40,41637598;-3,706029098;276.0
2021-02-05 21:00:00;40,41664098;-3,701246554;461.0
2021-02-05 21:00:00;40,418256;-3,697732;357.0
2021-02-05 21:00:00;40,41990798;-3,692363251;237.0
2021-02-05 21:00:00;40,42015321;-3,70435898;970.0
2021-02-05 21:00:00;40,4202703;-3,704325575;1.539
2021-02-05 21:00:00;40,42107227;-3,70049043;292.0
2021-02-05 21:00:00;40,42200905;-3,700891722;1.895
2021-02-05 21:00:00;40,42380314;-3,707379398;215.0
2021-02-05 21:00:00;40,42479893;-3,712094845;46.0
2021-02-05 21:00:00;40,42695341;-3,69448847;209.0
2021-02-05 21:00:00;40,43046926;-3,713297939;697.0
2021-02-05 22:00:00;40,405367;-3,701798;343.0
2021-02-05 22:00:00;40,409118;-3,692441;334.0
2021-02-05 22:00:00;40,41110888;-3,696471467;123.0
2021-02-05 22:00:00;40,41289138;-3,707464267;931.0
2021-02-05 22:00:00;40,41338702;-3,697740186;28.0
2021-02-05 22:00:00;40,41373441;-3,723947718;14.0
2021-02-05 22:00:00;40,415111;-3,713569;91.0
2021-02-05 22:00:00;40,41637598;-3,706029098;96.0
2021-02-05 22:00:00;40,41664098;-3,701246554;187.0
2021-02-05 22:00:00;40,418256;-3,697732;216.0
